Store,Date,Weekly_Sales,Month,Year
15,2011-06-17,639928.85,June,2011
15,2011-06-24,656594.95,June,2011
15,2011-07-01,674669.16,July,2011
15,2011-07-08,635118.48,July,2011
15,2011-07-15,624114.56,July,2011
15,2011-07-22,607475.44,July,2011
15,2011-07-29,577511.02,July,2011
15,2011-08-05,607961.21,August,2011
15,2011-08-12,590836.37,August,2011
15,2011-08-19,599488.98,August,2011
15,2011-08-26,605413.17,August,2011
15,2011-09-02,649159.68,September,2011
15,2011-09-09,607593.51,September,2011
15,2011-09-16,545052.34,September,2011
15,2011-09-23,545570.86,September,2011
15,2011-09-30,521297.31,September,2011
15,2011-10-07,579068.88,October,2011
15,2011-10-14,537300.94,October,2011
15,2011-10-21,603318.89,October,2011
15,2011-10-28,589842.69,October,2011
15,2011-11-04,615121.78,November,2011
15,2011-11-11,618949.82,November,2011
15,2011-11-18,597856.51,November,2011
15,2011-11-25,1066478.1,November,2011
15,2011-12-02,699028.66,December,2011
15,2011-12-09,764565.55,December,2011
15,2011-12-16,870415.49,December,2011
15,2011-12-23,1182691.87,December,2011
15,2011-12-30,603460.79,December,2011
15,2012-01-06,516087.65,January,2012
15,2012-01-13,454183.42,January,2012
15,2012-01-20,492721.85,January,2012
15,2012-01-27,466045.63,January,2012
15,2012-02-03,523831.64,February,2012
15,2012-02-10,628218.22,February,2012
15,2012-02-17,598502.83,February,2012
15,2012-02-24,561137.06,February,2012
15,2012-03-02,541292.64,March,2012
15,2012-03-09,545120.67,March,2012
15,2012-03-16,570611.23,March,2012
15,2012-03-23,565481.88,March,2012
15,2012-03-30,557547.25,March,2012
15,2012-04-06,659950.36,April,2012
15,2012-04-13,558585.13,April,2012
15,2012-04-20,534780.57,April,2012
15,2012-04-27,527402.62,April,2012
15,2012-05-04,577868.38,May,2012
15,2012-05-11,579539.95,May,2012
15,2012-05-18,600050.98,May,2012
15,2012-05-25,693780.42,May,2012
15,2012-06-01,663971.26,June,2012
15,2012-06-08,611390.67,June,2012
15,2012-06-15,636737.65,June,2012
15,2012-06-22,687085.6,June,2012
15,2012-06-29,624099.48,June,2012
15,2012-07-06,678024.75,July,2012
15,2012-07-13,591335.5,July,2012
15,2012-07-20,592369.22,July,2012
15,2012-07-27,571190.83,July,2012
15,2012-08-03,590739.62,August,2012
15,2012-08-10,590453.63,August,2012
15,2012-08-17,579738.2,August,2012
15,2012-08-24,606210.77,August,2012
15,2012-08-31,610185.32,August,2012
15,2012-09-07,587259.82,September,2012
15,2012-09-14,527509.76,September,2012
15,2012-09-21,533161.64,September,2012
15,2012-09-28,553901.97,September,2012
15,2012-10-05,573498.64,October,2012
15,2012-10-12,551799.63,October,2012
15,2012-10-19,555652.77,October,2012
15,2012-10-26,558473.6,October,2012
16,2010-02-05,477409.3,February,2010
16,2010-02-12,472044.28,February,2010
16,2010-02-19,469868.7,February,2010
16,2010-02-26,443242.17,February,2010
16,2010-03-05,444181.85,March,2010
16,2010-03-12,445393.74,March,2010
16,2010-03-19,504307.35,March,2010
16,2010-03-26,483177.2,March,2010
16,2010-04-02,490503.69,April,2010
16,2010-04-09,424083.99,April,2010
16,2010-04-16,436312.41,April,2010
16,2010-04-23,370230.94,April,2010
16,2010-04-30,383550.93,April,2010
16,2010-05-07,403217.22,May,2010
16,2010-05-14,401770.9,May,2010
16,2010-05-21,435300.51,May,2010
16,2010-05-28,479430.0,May,2010
16,2010-06-04,516295.81,June,2010
16,2010-06-11,535587.31,June,2010
16,2010-06-18,540149.85,June,2010
16,2010-06-25,546554.96,June,2010
16,2010-07-02,610641.42,July,2010
16,2010-07-09,614253.33,July,2010
16,2010-07-16,586583.69,July,2010
16,2010-07-23,588344.18,July,2010
16,2010-07-30,562633.67,July,2010
16,2010-08-06,586936.45,August,2010
16,2010-08-13,543757.97,August,2010
16,2010-08-20,521516.96,August,2010
16,2010-08-27,581010.52,August,2010
16,2010-09-03,542087.89,September,2010
16,2010-09-10,537518.57,September,2010
16,2010-09-17,522049.52,September,2010
16,2010-09-24,511330.32,September,2010
16,2010-10-01,463977.54,October,2010
16,2010-10-08,442894.2,October,2010
16,2010-10-15,452169.28,October,2010
16,2010-10-22,541216.92,October,2010
16,2010-10-29,495022.51,October,2010
16,2010-11-05,446905.02,November,2010
16,2010-11-12,453632.76,November,2010
16,2010-11-19,458634.68,November,2010
16,2010-11-26,651837.77,November,2010
16,2010-12-03,512260.59,December,2010
16,2010-12-10,570103.64,December,2010
16,2010-12-17,648652.01,December,2010
16,2010-12-24,1004730.69,December,2010
16,2010-12-31,575317.38,December,2010
16,2011-01-07,573545.96,January,2011
16,2011-01-14,470365.59,January,2011
16,2011-01-21,462888.13,January,2011
16,2011-01-28,448391.99,January,2011
16,2011-02-04,479263.15,February,2011
16,2011-02-11,466806.89,February,2011
16,2011-02-18,491179.79,February,2011
16,2011-02-25,475201.64,February,2011
16,2011-03-04,484829.07,March,2011
16,2011-03-11,457504.35,March,2011
16,2011-03-18,497373.49,March,2011
16,2011-03-25,465279.68,March,2011
16,2011-04-01,459756.11,April,2011
16,2011-04-08,439276.5,April,2011
16,2011-04-15,427855.24,April,2011
16,2011-04-22,368600.0,April,2011
16,2011-04-29,378100.31,April,2011
16,2011-05-06,423805.22,May,2011
16,2011-05-13,410406.95,May,2011
16,2011-05-20,435397.19,May,2011
16,2011-05-27,444718.68,May,2011
16,2011-06-03,531080.31,June,2011
16,2011-06-10,600952.06,June,2011
16,2011-06-17,581546.23,June,2011
16,2011-06-24,569105.03,June,2011
16,2011-07-01,608737.56,July,2011
16,2011-07-08,634634.66,July,2011
16,2011-07-15,586841.77,July,2011
16,2011-07-22,581758.22,July,2011
16,2011-07-29,582381.95,July,2011
16,2011-08-05,592981.33,August,2011
16,2011-08-12,563884.47,August,2011
16,2011-08-19,554630.42,August,2011
16,2011-08-26,557312.01,August,2011
16,2011-09-02,580805.33,September,2011
16,2011-09-09,574622.56,September,2011
16,2011-09-16,539081.09,September,2011
16,2011-09-23,504856.97,September,2011
16,2011-09-30,450075.31,September,2011
16,2011-10-07,482926.93,October,2011
16,2011-10-14,498241.06,October,2011
16,2011-10-21,560104.16,October,2011
16,2011-10-28,505918.21,October,2011
16,2011-11-04,511059.95,November,2011
16,2011-11-11,513181.31,November,2011
16,2011-11-18,480353.64,November,2011
16,2011-11-25,712422.4,November,2011
16,2011-12-02,530492.84,December,2011
16,2011-12-09,574798.86,December,2011
16,2011-12-16,679481.9,December,2011
16,2011-12-23,950691.96,December,2011
16,2011-12-30,665861.06,December,2011
16,2012-01-06,564538.07,January,2012
16,2012-01-13,508520.09,January,2012
16,2012-01-20,474389.75,January,2012
16,2012-01-27,453979.19,January,2012
16,2012-02-03,475905.1,February,2012
16,2012-02-10,473766.97,February,2012
16,2012-02-17,494069.49,February,2012
16,2012-02-24,495720.3,February,2012
16,2012-03-02,464189.09,March,2012
16,2012-03-09,495951.66,March,2012
16,2012-03-16,520850.71,March,2012
16,2012-03-23,493503.89,March,2012
16,2012-03-30,485095.41,March,2012
16,2012-04-06,502662.07,April,2012
16,2012-04-13,450756.71,April,2012
16,2012-04-20,436221.26,April,2012
16,2012-04-27,398445.15,April,2012
16,2012-05-04,426959.62,May,2012
16,2012-05-11,479855.0,May,2012
16,2012-05-18,493506.47,May,2012
16,2012-05-25,518045.09,May,2012
16,2012-06-01,532311.93,June,2012
16,2012-06-08,603618.89,June,2012
16,2012-06-15,570045.79,June,2012
16,2012-06-22,581745.72,June,2012
16,2012-06-29,570162.28,June,2012
16,2012-07-06,641763.53,July,2012
16,2012-07-13,569005.06,July,2012
16,2012-07-20,565297.54,July,2012
16,2012-07-27,539337.87,July,2012
16,2012-08-03,584000.71,August,2012
16,2012-08-10,554036.84,August,2012
16,2012-08-17,521896.6,August,2012
16,2012-08-24,551152.15,August,2012
16,2012-08-31,551837.31,August,2012
16,2012-09-07,537138.58,September,2012
16,2012-09-14,526525.16,September,2012
16,2012-09-21,509942.56,September,2012
16,2012-09-28,469607.73,September,2012
16,2012-10-05,471281.68,October,2012
16,2012-10-12,491817.19,October,2012
16,2012-10-19,577198.97,October,2012
16,2012-10-26,475770.14,October,2012
17,2010-02-05,789036.02,February,2010
17,2010-02-12,841951.91,February,2010
17,2010-02-19,800714.0,February,2010
17,2010-02-26,749549.55,February,2010
17,2010-03-05,783300.05,March,2010
17,2010-03-12,763961.82,March,2010
17,2010-03-19,752034.52,March,2010
17,2010-03-26,793097.64,March,2010
17,2010-04-02,848521.17,April,2010
17,2010-04-09,770228.02,April,2010
17,2010-04-16,757738.76,April,2010
17,2010-04-23,977790.83,April,2010
17,2010-04-30,807798.73,April,2010
17,2010-05-07,843848.65,May,2010
17,2010-05-14,813756.09,May,2010
17,2010-05-21,826626.5,May,2010
17,2010-05-28,872817.62,May,2010
17,2010-06-04,876902.87,June,2010
17,2010-06-11,845252.21,June,2010
17,2010-06-18,877996.27,June,2010
17,2010-06-25,893995.44,June,2010
17,2010-07-02,958875.37,July,2010
17,2010-07-09,836915.92,July,2010
17,2010-07-16,876591.41,July,2010
17,2010-07-23,893504.87,July,2010
17,2010-07-30,833517.19,July,2010
17,2010-08-06,795301.17,August,2010
17,2010-08-13,759995.18,August,2010
17,2010-08-20,783929.7,August,2010
17,2010-08-27,802583.89,August,2010
17,2010-09-03,834373.73,September,2010
17,2010-09-10,1200888.28,September,2010
17,2010-09-17,871264.25,September,2010
17,2010-09-24,852876.29,September,2010
17,2010-10-01,829207.27,October,2010
17,2010-10-08,827738.06,October,2010
17,2010-10-15,838297.32,October,2010
17,2010-10-22,815093.76,October,2010
17,2010-10-29,861941.25,October,2010
17,2010-11-05,818434.49,November,2010
17,2010-11-12,855459.96,November,2010
17,2010-11-19,782252.57,November,2010
17,2010-11-26,1005448.76,November,2010
17,2010-12-03,926573.81,December,2010
17,2010-12-10,962475.55,December,2010
17,2010-12-17,1049372.38,December,2010
17,2010-12-24,1309226.79,December,2010
17,2010-12-31,635862.55,December,2010
17,2011-01-07,1083071.14,January,2011
17,2011-01-14,758510.36,January,2011
17,2011-01-21,755804.37,January,2011
17,2011-01-28,736335.69,January,2011
17,2011-02-04,816603.05,February,2011
17,2011-02-11,813211.46,February,2011
17,2011-02-18,860962.91,February,2011
17,2011-02-25,767256.53,February,2011
17,2011-03-04,816138.33,March,2011
17,2011-03-11,779602.36,March,2011
17,2011-03-18,778436.81,March,2011
17,2011-03-25,781267.76,March,2011
17,2011-04-01,795859.23,April,2011
17,2011-04-08,811855.72,April,2011
17,2011-04-15,825283.43,April,2011
17,2011-04-22,1060770.11,April,2011
17,2011-04-29,806979.15,April,2011
17,2011-05-06,882132.28,May,2011
17,2011-05-13,870625.49,May,2011
17,2011-05-20,844443.35,May,2011
17,2011-05-27,892056.64,May,2011
17,2011-06-03,895020.48,June,2011
17,2011-06-10,881190.46,June,2011
17,2011-06-17,894686.67,June,2011
17,2011-06-24,920719.98,June,2011
17,2011-07-01,940554.34,July,2011
17,2011-07-08,915064.22,July,2011
17,2011-07-15,902727.76,July,2011
17,2011-07-22,899044.34,July,2011
17,2011-07-29,861894.77,July,2011
17,2011-08-05,866184.92,August,2011
17,2011-08-12,800819.79,August,2011
17,2011-08-19,797523.04,August,2011
17,2011-08-26,837390.79,August,2011
17,2011-09-02,847380.07,September,2011
17,2011-09-09,1161900.18,September,2011
17,2011-09-16,1051116.95,September,2011
17,2011-09-23,895535.31,September,2011
17,2011-09-30,868191.05,September,2011
17,2011-10-07,918006.9,October,2011
17,2011-10-14,884042.63,October,2011
17,2011-10-21,877380.22,October,2011
17,2011-10-28,936508.43,October,2011
17,2011-11-04,927657.63,November,2011
17,2011-11-11,914759.2,November,2011
17,2011-11-18,877724.31,November,2011
17,2011-11-25,1225700.28,November,2011
17,2011-12-02,945267.68,December,2011
17,2011-12-09,976522.93,December,2011
17,2011-12-16,1067754.06,December,2011
17,2011-12-23,1289156.9,December,2011
17,2011-12-30,777207.3,December,2011
17,2012-01-06,1198104.22,January,2012
17,2012-01-13,873576.96,January,2012
17,2012-01-20,809272.65,January,2012
17,2012-01-27,769522.33,January,2012
17,2012-02-03,864852.85,February,2012
17,2012-02-10,880165.7,February,2012
17,2012-02-17,927084.65,February,2012
17,2012-02-24,843864.43,February,2012
17,2012-03-02,856178.47,March,2012
17,2012-03-09,860224.98,March,2012
17,2012-03-16,853136.46,March,2012
17,2012-03-23,851762.28,March,2012
17,2012-03-30,872469.03,March,2012
17,2012-04-06,986922.62,April,2012
17,2012-04-13,877055.32,April,2012
17,2012-04-20,1119979.98,April,2012
17,2012-04-27,925916.65,April,2012
17,2012-05-04,930121.14,May,2012
17,2012-05-11,944100.3,May,2012
17,2012-05-18,968816.33,May,2012
17,2012-05-25,984881.59,May,2012
17,2012-06-01,938914.28,June,2012
17,2012-06-08,987990.24,June,2012
17,2012-06-15,964169.67,June,2012
17,2012-06-22,981210.57,June,2012
17,2012-06-29,982322.24,June,2012
17,2012-07-06,1046782.52,July,2012
17,2012-07-13,960746.04,July,2012
17,2012-07-20,944698.7,July,2012
17,2012-07-27,907493.24,July,2012
17,2012-08-03,877813.33,August,2012
17,2012-08-10,849074.04,August,2012
17,2012-08-17,844928.17,August,2012
17,2012-08-24,924299.78,August,2012
17,2012-08-31,865924.2,August,2012
17,2012-09-07,1255633.29,September,2012
17,2012-09-14,1071040.22,September,2012
17,2012-09-21,938303.28,September,2012
17,2012-09-28,972716.24,September,2012
17,2012-10-05,952609.17,October,2012
17,2012-10-12,919878.34,October,2012
17,2012-10-19,957356.84,October,2012
17,2012-10-26,943465.29,October,2012
18,2010-02-05,1205307.5,February,2010
18,2010-02-12,1187880.7,February,2010
18,2010-02-19,1150663.42,February,2010
18,2010-02-26,1068157.45,February,2010
18,2010-03-05,1179738.5,March,2010
18,2010-03-12,1138800.32,March,2010
18,2010-03-19,1087507.47,March,2010
18,2010-03-26,1092704.09,March,2010
18,2010-04-02,1254107.84,April,2010
18,2010-04-09,1174447.55,April,2010
18,2010-04-16,1135577.62,April,2010
18,2010-04-23,1132433.55,April,2010
18,2010-04-30,1060446.16,April,2010
18,2010-05-07,1222255.47,May,2010
18,2010-05-14,1092616.49,May,2010
18,2010-05-21,1101621.36,May,2010
18,2010-05-28,1256282.79,May,2010
18,2010-06-04,1271311.76,June,2010
18,2010-06-11,1173521.82,June,2010
18,2010-06-18,1183225.92,June,2010
18,2010-06-25,1220983.17,June,2010
18,2010-07-02,1257928.35,July,2010
18,2010-07-09,1171391.41,July,2010
18,2010-07-16,1115514.61,July,2010
18,2010-07-23,1032908.23,July,2010
18,2010-07-30,1078557.62,July,2010
18,2010-08-06,1166117.85,August,2010
18,2010-08-13,1084722.78,August,2010
18,2010-08-20,1141860.67,August,2010
18,2010-08-27,1214302.76,August,2010
18,2010-09-03,1187359.77,September,2010
18,2010-09-10,1011201.12,September,2010
18,2010-09-17,997998.21,September,2010
18,2010-09-24,950862.92,September,2010
18,2010-10-01,948977.5,October,2010
18,2010-10-08,1107432.71,October,2010
18,2010-10-15,1029618.1,October,2010
18,2010-10-22,1052120.43,October,2010
18,2010-10-29,1038576.54,October,2010
18,2010-11-05,1089530.94,November,2010
18,2010-11-12,1081322.12,November,2010
18,2010-11-19,1045722.37,November,2010
18,2010-11-26,1653759.36,November,2010
18,2010-12-03,1211026.13,December,2010
18,2010-12-10,1416168.98,December,2010
18,2010-12-17,1588430.71,December,2010
18,2010-12-24,2027507.15,December,2010
18,2010-12-31,887907.01,December,2010
18,2011-01-07,933960.3,January,2011
18,2011-01-14,777175.28,January,2011
18,2011-01-21,891148.55,January,2011
18,2011-01-28,849540.85,January,2011
18,2011-02-04,1055841.24,February,2011
18,2011-02-11,1122053.58,February,2011
18,2011-02-18,1095058.57,February,2011
18,2011-02-25,1005983.31,February,2011
18,2011-03-04,1063310.62,March,2011
18,2011-03-11,1002714.25,March,2011
18,2011-03-18,945889.59,March,2011
18,2011-03-25,944523.3,March,2011
18,2011-04-01,938083.17,April,2011
18,2011-04-08,1018541.3,April,2011
18,2011-04-15,988157.72,April,2011
18,2011-04-22,1105860.06,April,2011
18,2011-04-29,974114.39,April,2011
18,2011-05-06,1065427.37,May,2011
18,2011-05-13,993172.98,May,2011
18,2011-05-20,994610.43,May,2011
18,2011-05-27,1065214.14,May,2011
18,2011-06-03,1178039.0,June,2011
18,2011-06-10,1044079.2,June,2011
18,2011-06-17,1045859.39,June,2011
18,2011-06-24,1056478.65,June,2011
18,2011-07-01,1087051.26,July,2011
18,2011-07-08,1048802.62,July,2011
18,2011-07-15,974916.13,July,2011
18,2011-07-22,991262.46,July,2011
18,2011-07-29,954148.64,July,2011
18,2011-08-05,1002806.39,August,2011
18,2011-08-12,928470.83,August,2011
18,2011-08-19,932679.79,August,2011
18,2011-08-26,1147906.46,August,2011
18,2011-09-02,540922.94,September,2011
18,2011-09-09,951549.61,September,2011
18,2011-09-16,845715.37,September,2011
18,2011-09-23,853073.17,September,2011
18,2011-09-30,847348.08,September,2011
18,2011-10-07,1019741.1,October,2011
18,2011-10-14,953533.95,October,2011
18,2011-10-21,1048212.62,October,2011
18,2011-10-28,1106642.63,October,2011
18,2011-11-04,1100625.06,November,2011
18,2011-11-11,1079931.63,November,2011
18,2011-11-18,1056992.18,November,2011
18,2011-11-25,1624170.99,November,2011
18,2011-12-02,1188047.61,December,2011
18,2011-12-09,1368471.23,December,2011
18,2011-12-16,1516924.23,December,2011
18,2011-12-23,1882393.4,December,2011
18,2011-12-30,1010562.49,December,2011
18,2012-01-06,977286.07,January,2012
18,2012-01-13,890130.25,January,2012
18,2012-01-20,937522.77,January,2012
18,2012-01-27,825584.22,January,2012
18,2012-02-03,1049772.04,February,2012
18,2012-02-10,1161615.51,February,2012
18,2012-02-17,1115985.81,February,2012
18,2012-02-24,1037861.11,February,2012
18,2012-03-02,1047178.91,March,2012
18,2012-03-09,1084894.47,March,2012
18,2012-03-16,1022018.43,March,2012
18,2012-03-23,1031139.3,March,2012
18,2012-03-30,1009121.2,March,2012
18,2012-04-06,1200815.3,April,2012
18,2012-04-13,998443.5,April,2012
18,2012-04-20,1025813.8,April,2012
18,2012-04-27,961186.23,April,2012
18,2012-05-04,1050027.89,May,2012
18,2012-05-11,1060433.1,May,2012
18,2012-05-18,1047444.59,May,2012
18,2012-05-25,1088446.58,May,2012
18,2012-06-01,1118313.7,June,2012
18,2012-06-08,1110479.94,June,2012
18,2012-06-15,1057425.83,June,2012
18,2012-06-22,1080357.89,June,2012
18,2012-06-29,1097006.3,June,2012
18,2012-07-06,1158247.31,July,2012
18,2012-07-13,1024784.92,July,2012
18,2012-07-20,1033543.56,July,2012
18,2012-07-27,924506.26,July,2012
18,2012-08-03,1052066.58,August,2012
18,2012-08-10,967304.07,August,2012
18,2012-08-17,1048134.24,August,2012
18,2012-08-24,1145840.91,August,2012
18,2012-08-31,1117097.23,August,2012
18,2012-09-07,1083521.24,September,2012
18,2012-09-14,960476.1,September,2012
18,2012-09-21,971386.65,September,2012
18,2012-09-28,1002856.2,September,2012
18,2012-10-05,1092204.79,October,2012
18,2012-10-12,1074079.0,October,2012
18,2012-10-19,1048706.75,October,2012
18,2012-10-26,1127516.25,October,2012
19,2010-02-05,1507637.17,February,2010
19,2010-02-12,1536549.95,February,2010
19,2010-02-19,1515976.11,February,2010
19,2010-02-26,1373270.06,February,2010
19,2010-03-05,1495844.57,March,2010
19,2010-03-12,1467889.2,March,2010
19,2010-03-19,1332940.35,March,2010
19,2010-03-26,1427023.45,March,2010
19,2010-04-02,1642970.27,April,2010
19,2010-04-09,1489613.32,April,2010
19,2010-04-16,1460354.67,April,2010
19,2010-04-23,1456793.33,April,2010
19,2010-04-30,1405065.57,April,2010
19,2010-05-07,1566219.77,May,2010
19,2010-05-14,1437319.45,May,2010
19,2010-05-21,1377716.17,May,2010
19,2010-05-28,1648882.62,May,2010
19,2010-06-04,1519013.49,June,2010
19,2010-06-11,1410683.94,June,2010
19,2010-06-18,1457314.39,June,2010
19,2010-06-25,1450407.32,June,2010
19,2010-07-02,1549018.68,July,2010
19,2010-07-09,1577541.24,July,2010
19,2010-07-16,1412157.02,July,2010
19,2010-07-23,1372043.71,July,2010
19,2010-07-30,1366395.96,July,2010
19,2010-08-06,1492060.89,August,2010
